"idx","MMM","ABT","ACE","ACT"
"1995-04-07",-0.22497654755485597,-1.7543882147956769,-0.9708762675463833,-0.4765110664810557
"1995-04-10",-1.0146572653688346,0.5952345221139632,0.0,0.0
"1995-04-11",-0.4555790758366651,1.9723895534090818,0.4901975562209282,0.0
"1995-04-12",0.8581209290874137,0.7736976915643456,-0.48780634145602075,0.47879256604372866
"1995-04-13",0.4537764613290918,1.3435658059255617,0.0,2.1102779867504307
"1995-04-17",0.16939330865106683,-2.651513374798553,0.4901975562209282,0.8666639737229476
"1995-04-18",0.22548383329830113,-0.583660047957868,1.4634145770315854,0.7931287335715353
"1995-04-19",1.0686193832763369,-1.7612553430505273,0.0,0.0
"1995-04-20",-0.16694049907153286,-0.3984042560221446,0.0,-1.639344070372728
"1995-04-21",2.9542882156533112,0.8000030593630081,0.4807720177548269,1.6666664682935872
